name,population,latitude,longitude,state,country,status
Kopuatai Wetland,3,-37.4175337,175.5548945,Waikato,New Zealand,
West Head,3,-41.2457902,174.2778718,Marlborough,New Zealand,
Shakespeare Bay,3,-41.2780633,173.9942369,Marlborough,New Zealand,
Parinui,3,-39.3003746,175.0053842,Manawatū-Whanganui,New Zealand,
Bald Hill,3,-46.1930127,167.8352514,Southland,New Zealand,
Te Anau Downs,3,-45.1851096,167.9965968,Southland,New Zealand,
Dobson Valley,3,-43.9448602,169.9638128,Canterbury,New Zealand,
Fortification,3,-46.5128899,168.9229471,Southland,New Zealand,
Waikawa Bay,2,-41.258427,174.0494443,Marlborough,New Zealand,
Rarohara Bay / Ungunu Bay,2,-36.1699747,175.3564941,Auckland,New Zealand,
Orongo Bay,2,-35.2856959,174.1408162,Northland,New Zealand,
Otago Harbour,2,-45.8288023,170.6278934,Otago,New Zealand,
Kaiarara Bay,2,-36.1825965,175.3585258,Auckland,New Zealand,
Firth of Thames,2,-37.0421116,175.3907642,Waikato,New Zealand,
Pelorus Sound / Te Hoiere,2,-41.164394,173.8707481,Marlborough,New Zealand,
Whangaparapara Harbour,2,-36.2500214,175.3948549,Auckland,New Zealand,
South East Island (Rangatira),2,-44.3467457,-176.174992,Area Outside,New Zealand,
Mangere Island,2,-44.2702283,-176.2976261,Area Outside,New Zealand,
Colyers Island,2,-46.5528458,168.3114484,Southland,New Zealand,
Rangiwaea Island,2,-37.6274878,176.1111066,Bay of Plenty,New Zealand,
Stephenson Island,2,-34.9634093,173.7802639,Northland,New Zealand,
Motukawanui Island,2,-35.0000811,173.942524,Northland,New Zealand,
Resolution Island,2,-45.6766879,166.6201675,Southland,New Zealand,
Waipoua Forest,2,-35.6243758,173.5027725,Northland,New Zealand,
Farewell Spit,2,-40.5201375,172.8825105,Tasman,New Zealand,
Landsborough Valley,2,-43.872039,169.6805076,West Coast,New Zealand,
Mount Fortune,2,-45.2790711,170.6828376,Otago,New Zealand,
The Dasher,2,-45.1819135,170.5889197,Otago,New Zealand,
Lagoon Valley,2,-44.6957021,169.3588197,Otago,New Zealand,
Sibbald,2,-43.6016076,170.5883344,Canterbury,New Zealand,
Schnapper Point,2,-41.2119704,173.9166742,Marlborough,New Zealand,
Titirangi,2,-41.0079277,174.1443574,Marlborough,New Zealand,
Cape Jackson,2,-41.0507657,174.2616066,Marlborough,New Zealand,
Te Tōwaka,2,-41.0035663,173.8307614,Marlborough,New Zealand,
Snake Point,2,-41.1837559,174.1892935,Marlborough,New Zealand,
Beatrix Bay,2,-41.0535987,174.0539312,Marlborough,New Zealand,
Ōtaki,2,-41.0712716,174.2028945,Marlborough,New Zealand,
Forsyth Bay,2,-41.0040623,174.0219051,Marlborough,New Zealand,
Manorburn,2,-45.3520569,169.6489772,Otago,New Zealand,
Ben Omar,2,-44.4828271,170.0965216,Canterbury,New Zealand,
Mount Allan,2,-45.7562742,170.3990114,Otago,New Zealand,
Round Hill,2,-45.2013737,170.4278403,Otago,New Zealand,
Curious Cove,2,-41.2489034,174.1178048,Marlborough,New Zealand,
Onapua Bay,2,-41.2742495,174.20309,Marlborough,New Zealand,
Hītaua Bay,2,-41.2644855,174.1572161,Marlborough,New Zealand,
Erie Bay,2,-41.2554342,174.2066991,Marlborough,New Zealand,
Macetown,2,-44.8411465,168.836242,Otago,New Zealand,
Waiuta,2,-42.2817745,171.7967597,West Coast,New Zealand,
Cattle Flat,2,-44.5022956,168.9405681,Otago,New Zealand,
Corbyvale,2,-41.4777077,172.0484364,West Coast,New Zealand,
Hanmer Forest,2,-42.5292232,172.8956547,Canterbury,New Zealand,
Kaikōura Peninsula,2,-42.4264112,173.7028618,Canterbury,New Zealand,
Whananaki Inlet,1,-35.5145133,174.4506083,Northland,New Zealand,
Maraetai Bay,1,-41.2520978,174.1410998,Marlborough,New Zealand,
Marsden Bay,1,-35.8322548,174.473873,Northland,New Zealand,
Ōkukari Bay,1,-41.2027858,174.3113089,Marlborough,New Zealand,
Lambton Harbour,1,-41.2853749,174.7848956,Wellington,New Zealand,
Kiwiriki Bay,1,-36.2017075,175.350572,Auckland,New Zealand,
Tūranganui-a-Kiwa / Poverty Bay,1,-38.7155126,177.99517,Gisborne,New Zealand,
Mansion House Bay,1,-36.4281877,174.8183932,Auckland,New Zealand,
Cook Strait,1,-41.4071771,174.4632029,Wellington,New Zealand,
Current Basin,1,-40.9392471,173.8134921,Marlborough,New Zealand,
Queen Charlotte Sound / Tōtaranui,1,-41.1482464,174.2389465,Marlborough,New Zealand,
Coquille Bay,1,-40.9901666,173.0316209,Tasman,New Zealand,
Port Fitzroy,1,-36.1859844,175.3411385,Auckland,New Zealand,
Oneura Bay / Red Cliff Cove,1,-36.1919496,175.3167093,Auckland,New Zealand,
Shark Bay,1,-36.4257039,174.8261481,Auckland,New Zealand,
Wairahi Bay,1,-36.2118724,175.3401076,Auckland,New Zealand,
Doves Bay,1,-35.1941323,174.0346401,Northland,New Zealand,
Forsyth Island / Te Paruparu,1,-40.9669473,174.0678221,Marlborough,New Zealand,
Red Mercury Island (Whakau),1,-36.6236809,175.9343276,Waikato,New Zealand,
Limestone Island,1,-35.7840693,174.3594716,Northland,New Zealand,
Robin Hood Bay,1,-41.3502696,174.0669146,Marlborough,New Zealand,
Mount Earnslaw,1,-44.6782136,168.4719152,Otago,New Zealand,
Doubtful Range,1,-42.5736031,172.3215322,Canterbury,New Zealand,
Rolleston Range,1,-43.1437003,171.2608452,Canterbury,New Zealand,
Gammack,1,-43.7129158,170.4200472,Canterbury,New Zealand,
Kaiaho Point,1,-41.1878534,174.0259718,Marlborough,New Zealand,
Kauauroa Bay,1,-41.0345554,173.9683484,Marlborough,New Zealand,
Melville Cove,1,-41.0346788,174.1732204,Marlborough,New Zealand,
Mills Bay,1,-41.1833163,173.9902964,Marlborough,New Zealand,
Goulter Bay,1,-41.1642344,174.002996,Marlborough,New Zealand,
Puketiro,1,-46.4932451,169.4605744,Otago,New Zealand,
Te Pangu Bay,1,-41.2533216,174.2382981,Marlborough,New Zealand,
Te Weuweu Bay,1,-41.254799,174.225069,Marlborough,New Zealand,
East Bay,1,-41.2394711,174.1334937,Marlborough,New Zealand,
Awaroa,1,-40.8741308,172.980837,Tasman,New Zealand,
