name,population,latitude,longitude,state,country,status
Sydney,4698656,-33.86876724,151.2096996,New South Wales,Australia,Admin 1 capital
Melbourne,4585537,-37.82491347,144.971497,Victoria,Australia,Admin 1 capital
Brisbane,2287896,-27.46901699,153.0248201,Queensland,Australia,Admin 1 capital
Perth,2043762,-31.95017579,115.8609427,Western Australia,Australia,Admin 1 capital
Adelaide,1245011,-34.92854526,138.6006544,South Australia,Australia,Admin 1 capital
Gold Coast,607665,-27.97366449,153.4003741,Queensland,Australia,
Canberra,452670,-35.28126034,149.1291696,Australian Capital Territory,Australia,National capital; Admin 1 capital
Newcastle,348539,-32.92881129,151.7775099,New South Wales,Australia,
Central Coast,325255,-33.4222446,151.3416207,New South Wales,Australia,
Sunshine Coast,284131,-26.65285216,153.0818935,Queensland,Australia,
Wollongong,280153,-34.42758206,150.8930836,New South Wales,Australia,
Hobart,197451,-42.88209127,147.3271943,Tasmania,Australia,Admin 1 capital
Geelong,180239,-38.14994599,144.3617692,Victoria,Australia,
Townsville,173724,-19.25888245,146.8170373,Queensland,Australia,
Cairns,153181,-16.90482234,145.7610334,Queensland,Australia,
Darwin,122207,-12.46186002,130.8437372,Northern Territory,Australia,Admin 1 capital
Toowoomba,108398,-27.5598157,151.9506786,Queensland,Australia,
Ballarat,105348,-37.5633419,143.8417196,Victoria,Australia,
Bendigo,100649,-36.75706367,144.2793911,Victoria,Australia,
Maitland,89597,-32.73867058,151.5493196,New South Wales,Australia,
Launceston,80943,-41.43351073,147.1443726,Tasmania,Australia,
Mackay,80455,-21.14316609,149.1822113,Queensland,Australia,
Melton,76346,-37.6940186,144.580835,Victoria,Australia,
Bunbury,75196,-33.32502898,115.6397323,Western Australia,Australia,
Tweed Heads,63725,-28.17848293,153.5354289,New South Wales,Australia,
Rockhampton,63151,-23.37859653,150.5100844,Queensland,Australia,
Hervey Bay,57722,-25.28040503,152.8311104,Queensland,Australia,
Albury,53674,-36.07374266,146.913475,New South Wales,Australia,
Bundaberg,52370,-24.86692971,152.3509174,Queensland,Australia,
Wagga Wagga,49686,-35.10819844,147.3598501,New South Wales,Australia,
Port Macquarie,47693,-31.45523472,152.8935974,New South Wales,Australia,
Dubbo,43516,-32.27950074,148.6015483,New South Wales,Australia,
Orange,41232,-33.25336092,149.0725028,New South Wales,Australia,
Sunbury,38851,-37.54706639,144.7149536,Victoria,Australia,
Queanbeyan,37515,-35.35284773,149.2309599,New South Wales,Australia,
Bathurst,36230,-33.41927064,149.5775093,New South Wales,Australia,
Tamworth,35415,-31.09282765,150.9322506,New South Wales,Australia,
Gladstone,34703,-23.8427936,151.2488845,Queensland,Australia,
Mildura,34565,-34.2084144,142.1242086,Victoria,Australia,
Geraldton,32717,-28.7773636,114.615023,Western Australia,Australia,
Shepparton,32067,-36.37229475,145.3977679,Victoria,Australia,
Warrnambool,31308,-38.36885984,142.4981786,Victoria,Australia,
Albany,31128,-35.02609409,117.8838242,Western Australia,Australia,
Kalgoorlie,29068,-30.75323617,121.4693707,Western Australia,Australia,
Gawler,28562,-34.59734736,138.7448696,South Australia,Australia,
Lismore Heights,27916,-28.80908097,153.2874889,New South Wales,Australia,
Busselton,27233,-33.65536736,115.3499586,Western Australia,Australia,
Coffs Harbour,27089,-30.29824142,153.1077711,New South Wales,Australia,
Traralgon,26907,-38.20334256,146.5197809,Victoria,Australia,
Mount Gambier,25591,-37.82841785,140.7803542,South Australia,Australia,
Alice Springs,24855,-23.69844999,133.8809685,Northern Territory,Australia,
Devonport,24591,-41.1770206,146.3450293,Tasmania,Australia,
Armidale,23967,-30.50311925,151.6678001,New South Wales,Australia,
Goulburn,23963,-34.74793422,149.7277639,New South Wales,Australia,
Whyalla,20880,-33.03732126,137.5743953,South Australia,Australia,
Burnie,20267,-41.05402551,145.9060626,Tasmania,Australia,
Wodonga,20259,-36.12306239,146.8818121,Victoria,Australia,
Warragul,19856,-38.15371995,145.9299711,Victoria,Australia,
Griffith,19505,-34.28005672,146.0455191,New South Wales,Australia,
Wangaratta,19214,-36.36938363,146.3160053,Victoria,Australia,
Lara,19014,-38.00473838,144.4019185,Victoria,Australia,
Yeppoon,18789,-23.12949112,150.7363782,Queensland,Australia,
Torquay,18534,-38.30813636,144.3221721,Victoria,Australia,
Mount Barker,18330,-35.0808996,138.8634617,South Australia,Australia,
Mount Isa,18108,-20.72578022,139.4926733,Queensland,Australia,
Ocean Grove,17714,-38.25955315,144.5383582,Victoria,Australia,
Broken Hill,17706,-32.32125175,141.5515005,New South Wales,Australia,
Murray Bridge,17457,-35.13110546,139.2641068,South Australia,Australia,
Karratha,17013,-20.73453047,116.8450794,Western Australia,Australia,
Taree,16715,-31.8894759,152.4444496,New South Wales,Australia,
Victor Harbor,16709,-35.54803515,138.6122186,South Australia,Australia,
Cessnock,16300,-32.83450742,151.3624196,New South Wales,Australia,
Drouin,15287,-38.13540009,145.8487552,Victoria,Australia,
Maryborough,15287,-25.52324656,152.6964972,Queensland,Australia,
Horsham,15134,-36.71891066,142.1962348,Victoria,Australia,
Echuca,15056,-36.17032668,144.7586119,Victoria,Australia,
Wallan,15004,-37.40815045,144.9639014,Victoria,Australia,
Emerald,14904,-23.54154164,148.1319446,Queensland,Australia,
West Wodonga,14794,-36.11097265,146.8218166,Victoria,Australia,
Broome,14660,-17.95969941,122.2341922,Western Australia,Australia,
Leopold,14575,-38.19280114,144.4689005,Victoria,Australia,
Port Lincoln,14458,-34.7305358,135.8498833,South Australia,Australia,
Morwell,14389,-38.22756661,146.4145152,Victoria,Australia,
Sale,14296,-38.10380197,147.0772864,Victoria,Australia,
Singleton,14238,-32.56705848,151.1755806,New South Wales,Australia,
Forster,14187,-32.22089762,152.5326778,New South Wales,Australia,
Port Pirie,13708,-33.17114361,138.0087964,South Australia,Australia,
Raymond Terrace,13453,-32.75475181,151.7671943,New South Wales,Australia,
Port Augusta,12788,-32.49562763,137.788682,South Australia,Australia,
Dalby,12758,-27.15333754,151.2617411,Queensland,Australia,
Ulverstone,12723,-41.17032021,146.1871595,Tasmania,Australia,
Warwick,12294,-28.21438372,152.0327542,Queensland,Australia,
Muswellbrook,12272,-32.31406923,150.9082606,New South Wales,Australia,
Batemans Bay,12263,-35.70610425,150.1572898,New South Wales,Australia,
Nambour,12145,-26.62425351,152.9583412,Queensland,Australia,
Inverell,12057,-29.76259523,151.1100396,New South Wales,Australia,
Gracemere,12023,-23.45564389,150.452987,Queensland,Australia,
Mareeba,11825,-17.03788829,145.496248,Queensland,Australia,
Mudgee,11457,-32.61518015,149.5730766,New South Wales,Australia,
Gympie,11355,-26.18292698,152.6652615,Queensland,Australia,
Parkes,11324,-33.10189608,148.2726993,New South Wales,Australia,
Bowen,11205,-20.12699274,148.0963597,Queensland,Australia,
Swan Hill,11186,-35.36217074,143.5117947,Victoria,Australia,
South Hedland,11046,-20.40655755,118.6007325,Western Australia,Australia,
Yanchep,11022,-31.52545021,115.7381497,Western Australia,Australia,
Casino,10930,-28.84721694,153.0310568,New South Wales,Australia,
Medowie,10879,-32.74041692,151.8787922,New South Wales,Australia,
Benalla,10822,-36.57889465,145.9967734,Victoria,Australia,
Bowral,10764,-34.48469572,150.4258944,New South Wales,Australia,
Young,10610,-34.29813556,148.3397098,New South Wales,Australia,
Grafton,10563,-29.68091476,152.9337894,New South Wales,Australia,
Gunnedah,10359,-30.99580647,150.2089066,New South Wales,Australia,
Hamilton,10346,-37.74582838,142.0176195,Victoria,Australia,
Kingaroy,10266,-26.53120664,151.8398879,Queensland,Australia,
Yarrabilba,10240,-27.81615069,153.1240769,Queensland,Australia,
Esperance,10218,-33.86075021,121.8894497,Western Australia,Australia,
Cowra,10145,-33.82944691,148.645428,New South Wales,Australia,
Gisborne,10142,-37.51121865,144.568951,Victoria,Australia,
Portland,10016,-38.3612013,141.6036871,Victoria,Australia,
Nowra,9956,-34.88194913,150.6057533,New South Wales,Australia,
Ballina,9735,-28.83995796,153.5591543,New South Wales,Australia,
Moranbah,9425,-21.94736305,147.8897998,Queensland,Australia,
Moe,9375,-38.17858574,146.2503381,Victoria,Australia,
Moss Vale,9310,-34.55031419,150.3949819,New South Wales,Australia,
Colac,9243,-38.3131741,143.5919854,Victoria,Australia,
Kilmore,9207,-37.30163448,144.9497429,Victoria,Australia,
Darley,9190,-37.63765394,144.4262889,Victoria,Australia,
Leeton,9170,-34.49840438,146.3888879,New South Wales,Australia,
Moree,8962,-29.32556562,149.8173742,New South Wales,Australia,
Margaret River,8918,-33.96888632,115.0554328,Western Australia,Australia,
Bargara,8883,-24.82966649,152.4608308,Queensland,Australia,
Mount Cotton,8731,-27.62034382,153.2258489,Queensland,Australia,
Kialla,8667,-36.44936,145.4151549,Victoria,Australia,
Yarrawonga,8661,-36.03762044,146.002696,Victoria,Australia,
Ayr,8603,-19.56798345,147.4064885,Queensland,Australia,
Highfields,8568,-27.46432757,151.9473429,Queensland,Australia,
Ararat,8500,-37.2624382,142.975616,Victoria,Australia,
Mooroopna,8312,-36.39879886,145.3461208,Victoria,Australia,
Katoomba,8268,-33.70607987,150.3002075,New South Wales,Australia,
Bongaree,8162,-27.07933417,153.1657065,Queensland,Australia,
Maryborough,8160,-37.04759319,143.7444105,Victoria,Australia,
Forbes,8157,-33.39334702,147.9802588,New South Wales,Australia,
Tamborine Mountain,8105,-27.94221969,153.1936806,Queensland,Australia,
Bairnsdale,7905,-37.85983587,147.5870997,Victoria,Australia,
Kiama,7904,-34.67371007,150.8439888,New South Wales,Australia,
Sanctuary Point,7874,-35.10324506,150.6261243,New South Wales,Australia,
Gatton,7851,-27.56355409,152.2799716,Queensland,Australia,
Bacchus Marsh,7808,-37.67636412,144.4463329,Victoria,Australia,
Beerwah,7734,-26.85744555,152.9555861,Queensland,Australia,
Atherton,7724,-17.26604737,145.4858641,Queensland,Australia,
Lennox Head,7687,-28.78870248,153.5820071,New South Wales,Australia,
Clifton Springs,7646,-38.15511699,144.5699145,Victoria,Australia,
Murwillumbah,7616,-28.33225141,153.3827626,New South Wales,Australia,
Collie,7599,-33.36064913,116.1489012,Western Australia,Australia,
Healesville,7589,-37.65995388,145.55029,Victoria,Australia,
Kyneton,7513,-37.22740576,144.459671,Victoria,Australia,
Castlemaine,7506,-37.05871706,144.2182657,Victoria,Australia,
Googong,7444,-35.44462417,149.2262884,New South Wales,Australia,
Deniliquin,7432,-35.55443268,144.8505852,New South Wales,Australia,
Jimboomba,7423,-27.83444912,153.0446773,Queensland,Australia,
Kyabram,7416,-36.32719155,145.036579,Victoria,Australia,
Narrabri,7327,-30.2198432,149.7710054,New South Wales,Australia,
Ulladulla,7262,-35.35713094,150.46117,New South Wales,Australia,
Strathalbyn,7246,-35.25221582,138.870418,South Australia,Australia,
Pottsville,7238,-28.38760239,153.5579715,New South Wales,Australia,
Moama,7213,-36.00687059,144.7513415,New South Wales,Australia,
Banksia Beach,7180,-27.04028228,153.1437427,Queensland,Australia,
Flagstone,7087,-27.81169347,152.9482397,Queensland,Australia,
Cooranbong,7077,-33.0501252,151.4639023,New South Wales,Australia,
Chinchilla,7068,-26.7553839,150.6284841,Queensland,Australia,
Gordonvale,6944,-17.08317006,145.7961289,Queensland,Australia,
Nuriootpa,6901,-34.46596471,138.9832778,South Australia,Australia,
Newborough,6886,-38.17597945,146.2930199,Victoria,Australia,
Cootamundra,6885,-34.65201456,148.0228176,New South Wales,Australia,
Roma,6838,-26.56314224,148.8039734,Queensland,Australia,
Yass,6763,-34.82285184,148.9159638,New South Wales,Australia,
Beaudesert,6752,-27.98813237,153.0019022,Queensland,Australia,
Bomaderry,6738,-34.84668165,150.6036866,New South Wales,Australia,
Woodend,6732,-37.36235051,144.5262785,Victoria,Australia,
Cooma,6715,-36.25076446,149.1202197,New South Wales,Australia,
Northam,6679,-31.65254702,116.6654548,Western Australia,Australia,
Nambucca Heads,6675,-30.64656002,152.9846771,New South Wales,Australia,
Tumut,6613,-35.32116733,148.2333772,New South Wales,Australia,
Cannonvale,6596,-20.28628429,148.68891,Queensland,Australia,
Cowes,6593,-38.47085966,145.235405,Victoria,Australia,
Wauchope,6589,-31.47212664,152.7325015,New South Wales,Australia,
Helensburgh,6576,-34.18273263,150.9823694,New South Wales,Australia,
Seymour,6569,-37.01600934,145.1621487,Victoria,Australia,
Inverloch,6526,-38.61727968,145.7277985,Victoria,Australia,
Bannockburn,6470,-38.04497484,144.1542195,Victoria,Australia,
Logan Village,6468,-27.78496961,153.1159692,Queensland,Australia,
Newman,6456,-22.93922018,119.8989909,Western Australia,Australia,
Wentworth Falls,6428,-33.72166858,150.3797365,New South Wales,Australia,
Dunsborough,6413,-33.6081316,115.0940922,Western Australia,Australia,
Yamba,6405,-29.4332135,153.3406788,New South Wales,Australia,
Tuncurry,6376,-32.16066232,152.4856104,New South Wales,Australia,
North Richmond,6358,-33.5680529,150.7204851,New South Wales,Australia,
Palmwoods,6357,-26.69346963,152.9559347,Queensland,Australia,
Byron Bay,6330,-28.64767397,153.6016538,New South Wales,Australia,
Southside,6312,-26.20898749,152.6480706,Queensland,Australia,
Wynyard,6296,-41.00957493,145.7177276,Tasmania,Australia,
South Grafton,6288,-29.72807559,152.9387846,New South Wales,Australia,
Goondiwindi,6230,-28.39796904,150.3571688,Queensland,Australia,
Stawell,6220,-37.05765555,142.7706198,Victoria,Australia,
Glen Innes,6219,-29.72278179,151.6887537,New South Wales,Australia,
Naracoorte,6211,-36.94652411,140.7431003,South Australia,Australia,
Kurri Kurri,6174,-32.81522543,151.4798718,New South Wales,Australia,
Toormina,6171,-30.35506834,153.0880268,New South Wales,Australia,
Woolgoolga,6151,-30.09957542,153.1634631,New South Wales,Australia,
Cobram,6148,-35.935239,145.6416248,Victoria,Australia,
Nelson Bay,6141,-32.73544988,152.1391656,New South Wales,Australia,
Whittlesea,6117,-37.46552302,145.1311879,Victoria,Australia,
Mittagong,6090,-34.46200609,150.4895856,New South Wales,Australia,
New Norfolk,6037,-42.78102177,147.0650009,Tasmania,Australia,
Katherine,5980,-14.45176946,132.2702996,Northern Territory,Australia,
Irymple,5977,-34.25253374,142.1686333,Victoria,Australia,
Alstonville,5912,-28.84055607,153.449697,New South Wales,Australia,
East Ballina,5882,-28.85533828,153.5876636,New South Wales,Australia,
Tinana,5872,-25.55196032,152.66593,Queensland,Australia,
Leongatha,5869,-38.47437247,145.9448721,Victoria,Australia,
North Nowra,5856,-34.85799526,150.5744756,New South Wales,Australia,
Scone,5824,-32.05421029,150.8604444,New South Wales,Australia,
Romsey,5797,-37.35233148,144.7283046,Victoria,Australia,
Ocean Shores,5777,-28.51071941,153.5345259,New South Wales,Australia,
Tahmoor,5777,-34.22882686,150.5907891,New South Wales,Australia,
Corlette,5699,-32.7240524,152.1139415,New South Wales,Australia,
Biloela,5692,-24.39721332,150.5159147,Queensland,Australia,
Diggers Rest,5669,-37.62081065,144.6976415,Victoria,Australia,
Sarina,5619,-21.43763641,149.1879628,Queensland,Australia,
Bullsbrook,5605,-31.66306154,116.0289579,Western Australia,Australia,
Glass House Mountains,5601,-26.9053994,152.9379034,Queensland,Australia,
Corowa,5595,-35.99383196,146.3584679,New South Wales,Australia,
Mansfield,5541,-37.0578922,146.0797619,Victoria,Australia,
Kununurra,5494,-15.57856996,128.8461613,Western Australia,Australia,
Maddingley,5491,-37.69742379,144.419546,Victoria,Australia,
Ningi,5415,-27.06911885,153.0671137,Queensland,Australia,
Wingham,5395,-31.85811628,152.3557327,New South Wales,Australia,
Maffra,5384,-37.95748763,146.9914791,Victoria,Australia,
Worrigee,5384,-34.91211882,150.6383208,New South Wales,Australia,
Pinjarra,5329,-32.61641323,115.8688946,Western Australia,Australia,
Nairne,5327,-35.03252612,138.911916,South Australia,Australia,
Kenthurst,5313,-33.64349185,150.9728022,New South Wales,Australia,
Boambee East,5304,-30.34539171,153.0775728,New South Wales,Australia,
Red Cliffs,5294,-34.34270191,142.2470582,Victoria,Australia,
Stanthorpe,5286,-28.65989102,151.9376226,Queensland,Australia,
Picton,5282,-34.170735,150.6031894,New South Wales,Australia,
Calliope,5263,-24.03404258,151.1873954,Queensland,Australia,
Tannum Sands,5227,-23.99676815,151.3830655,Queensland,Australia,
Wonthaggi,5215,-38.61719851,145.5913856,Victoria,Australia,
Lakes Entrance,5145,-37.85340216,147.9996616,Victoria,Australia,
Old Bar,5126,-31.96149635,152.5630227,New South Wales,Australia,
Millicent,5110,-37.6101493,140.3440974,South Australia,Australia,
Kiama Downs,5087,-34.64030655,150.8469128,New South Wales,Australia,
Hazelbrook,5077,-33.72832231,150.4556685,New South Wales,Australia,
West Kempsey,5073,-31.05867951,152.8318367,New South Wales,Australia,
Junee,5066,-34.86547775,147.5807267,New South Wales,Australia,
South West Rocks,5058,-30.89601553,153.0363564,New South Wales,Australia,
Latrobe,5030,-41.25118325,146.4150685,Tasmania,Australia,
Bega,5013,-36.68864477,149.8418165,New South Wales,Australia,
Salamander Bay,4991,-32.73300305,152.0901716,New South Wales,Australia,
Thirlmere,4986,-34.205449,150.5535436,New South Wales,Australia,
Drysdale,4976,-38.17406097,144.6013622,Victoria,Australia,
Lithgow,4956,-33.48278304,150.1570521,New South Wales,Australia,
Tatura,4955,-36.4417771,145.2171163,Victoria,Australia,
Churchill,4924,-38.3160915,146.4235932,Victoria,Australia,
Boyne Island,4835,-23.93475335,151.3235884,Queensland,Australia,
Cooroy,4801,-26.42922592,152.9016757,Queensland,Australia,
Beachmere,4782,-27.10788562,153.0445315,Queensland,Australia,
Beveridge,4771,-37.47615352,144.971932,Victoria,Australia,
Oakey,4756,-27.44692743,151.7102036,Queensland,Australia,
Korumburra,4749,-38.43783608,145.8151487,Victoria,Australia,
Bungendore,4745,-35.29402711,149.4803289,New South Wales,Australia,
Legana,4719,-41.37293464,147.0447364,Tasmania,Australia,
Tanunda,4710,-34.52159836,138.9614764,South Australia,Australia,
Temora,4706,-34.44812648,147.5127429,New South Wales,Australia,
Renmark,4705,-34.16773213,140.7478328,South Australia,Australia,
Blackwater,4702,-23.48543538,148.7912106,Queensland,Australia,
Westbrook,4695,-27.60120502,151.8335604,Queensland,Australia,
Gidgegannup,4690,-31.75439396,116.1874731,Western Australia,Australia,
Galston,4684,-33.64731817,151.0669757,New South Wales,Australia,
Loxton,4677,-34.4746109,140.5917591,South Australia,Australia,
Blackheath,4672,-33.63843954,150.2785518,New South Wales,Australia,
Calala,4668,-31.16433427,150.9751195,New South Wales,Australia,
Moonta,4627,-34.06920607,137.5852049,South Australia,Australia,
Narromine,4608,-32.30166601,148.0982182,New South Wales,Australia,
Numurkah,4604,-36.08617013,145.4349255,Victoria,Australia,
Broadford,4592,-37.20929427,145.0623255,Victoria,Australia,
Silverdale,4543,-33.92874045,150.5917217,New South Wales,Australia,
George Town,4536,-41.09102185,146.9010093,Tasmania,Australia,
Bargo,4516,-34.28405523,150.5870625,New South Wales,Australia,
Leura,4503,-33.70691824,150.3379301,New South Wales,Australia,
Ingham,4455,-18.65510647,146.1544091,Queensland,Australia,
Landsborough,4446,-26.80681844,152.9907807,Queensland,Australia,
Portarlington,4436,-38.13753706,144.6635758,Victoria,Australia,
Moore Creek,4415,-30.98845607,150.9441025,New South Wales,Australia,
Riddells Creek,4390,-37.44457564,144.6830095,Victoria,Australia,
Tamborine,4388,-27.87075877,153.1347235,Queensland,Australia,
Narrandera,4369,-34.67740888,146.5949328,New South Wales,Australia,
Barwon Heads,4353,-38.27475168,144.488108,Victoria,Australia,
Trafalgar,4349,-38.16942357,146.1471031,Victoria,Australia,
Humpty Doo,4313,-12.5848587,131.1272697,Northern Territory,Australia,
Lake Cathie,4296,-31.54798939,152.8356906,New South Wales,Australia,
Moruya,4295,-35.90737585,150.0923806,New South Wales,Australia,
Manjimup,4279,-34.24551681,116.1443067,Western Australia,Australia,
Beechworth,4274,-36.33815626,146.6576754,Victoria,Australia,
Longford,4268,-41.60717817,147.1232253,Tasmania,Australia,
Margate,4239,-43.02917294,147.2367213,Tasmania,Australia,
Marian,4224,-21.17029865,148.9513766,Queensland,Australia,
Suffolk Park,4222,-28.68777704,153.6069594,New South Wales,Australia,
Anna Bay,4221,-32.76627538,152.0763252,New South Wales,Australia,
Mullumbimby,4180,-28.54691375,153.4969938,New South Wales,Australia,
Curlewis,4175,-38.17872526,144.5283055,Victoria,Australia,
Gerringong,4165,-34.73899618,150.8249891,New South Wales,Australia,
Jan Juc,4151,-38.34453434,144.2951834,Victoria,Australia,
Berri,4143,-34.27705,140.6077172,South Australia,Australia,
Penguin,4132,-41.13796015,146.0548809,Tasmania,Australia,
Wellington,4096,-32.56563135,148.9611016,New South Wales,Australia,
Sandstone Point,4094,-27.07565784,153.127664,Queensland,Australia,
Weston,4088,-32.81162544,151.4561756,New South Wales,Australia,
Woombye,4086,-26.66077915,152.9765175,Queensland,Australia,
Lowood,4082,-27.47143379,152.5730312,Queensland,Australia,
Port Hedland,4081,-20.34962288,118.6404668,Western Australia,Australia,
Morisset,4078,-33.11756694,151.4912023,New South Wales,Australia,
Tenterfield,4067,-29.08076875,152.0344682,New South Wales,Australia,
Bonnells Bay,4066,-33.10956294,151.5242509,New South Wales,Australia,
Angle Vale,4064,-34.63857839,138.6497654,South Australia,Australia,
McLaren Vale,4061,-35.21018138,138.5468134,South Australia,Australia,
Beaconsfield Upper,4054,-37.998109,145.423591,Victoria,Australia,
Koo Wee Rup,4047,-38.18744087,145.4886346,Victoria,Australia,
Woodford,4022,-26.94573182,152.8025703,Queensland,Australia,
Kerang,3960,-35.72459893,143.9455028,Victoria,Australia,
Maleny,3959,-26.76253879,152.8522628,Queensland,Australia,
Smithton,3934,-40.84425862,145.1392536,Tasmania,Australia,
Narrogin,3927,-32.93646197,117.1720542,Western Australia,Australia,
Bellingen,3923,-30.45284617,152.8886942,New South Wales,Australia,
Sussex Inlet,3888,-35.1424265,150.5619199,New South Wales,Australia,
Pitt Town,3871,-33.58220106,150.8698893,New South Wales,Australia,
Vincentia,3870,-35.07430738,150.671183,New South Wales,Australia,
Pearcedale,3867,-38.19782289,145.2477877,Victoria,Australia,
Forest Hill,3822,-35.14607133,147.4633445,New South Wales,Australia,
Two Rocks,3822,-31.48551313,115.6170886,Western Australia,Australia,
Merimbula,3821,-36.89252526,149.8979274,New South Wales,Australia,
Laidley,3809,-27.64119488,152.4102935,Queensland,Australia,
Glenorie,3792,-33.57185662,150.9922259,New South Wales,Australia,
Point Lonsdale,3788,-38.26806241,144.6019105,Victoria,Australia,
Sawtell,3788,-30.36853254,153.0951887,New South Wales,Australia,
Gwandalan,3785,-33.13975753,151.5820763,New South Wales,Australia,
Wilton,3767,-34.26591288,150.6856571,New South Wales,Australia,
Port Fairy,3742,-38.33459846,142.1805648,Victoria,Australia,
Bridgewater,3719,-35.01517008,138.7675321,South Australia,Australia,
Wallaroo,3699,-33.944194,137.6324586,South Australia,Australia,
Russell Island,3698,-27.67319273,153.3830277,Queensland,Australia,
Nanango,3679,-26.6776389,151.9858594,Queensland,Australia,
Roxby Downs,3671,-30.56391521,136.900317,South Australia,Australia,
Port Douglas,3650,-16.50543137,145.4607276,Queensland,Australia,
Katanning,3637,-33.69069295,117.5768054,Western Australia,Australia,
Paynesville,3636,-37.91134289,147.7152338,Victoria,Australia,
Fernvale,3629,-27.45953293,152.6637294,Queensland,Australia,
Mooloolah Valley,3629,-26.76210844,152.9656994,Queensland,Australia,
Wonga Park,3618,-37.73564363,145.2698035,Victoria,Australia,
Walkerston,3615,-21.15873122,149.0651733,Queensland,Australia,
Proserpine,3614,-20.4110934,148.5654385,Queensland,Australia,
Murrumbateman,3607,-34.97305661,149.0228391,New South Wales,Australia,
Cobar,3603,-31.48289599,145.7927897,New South Wales,Australia,
Sorell,3597,-42.77802006,147.5777074,Tasmania,Australia,
St Leonards,3542,-38.17705185,144.6855701,Victoria,Australia,
Oakford,3539,-32.21022717,115.9300716,Western Australia,Australia,
Euroa,3508,-36.76863189,145.56185,Victoria,Australia,
Robinvale,3497,-34.62225074,142.7529918,Victoria,Australia,
Coonabarabran,3477,-31.31583375,149.2708171,New South Wales,Australia,
North Wonthaggi,3475,-38.5795004,145.5941694,Victoria,Australia,
Perth,3472,-41.60872468,147.2077279,Tasmania,Australia,
Aldgate,3471,-35.01689395,138.73986,South Australia,Australia,
Harvey,3462,-33.0786455,115.9152723,Western Australia,Australia,
Blayney,3448,-33.54312594,149.2571913,New South Wales,Australia,
Tura Beach,3405,-36.86056155,149.9240042,New South Wales,Australia,
Ballan,3392,-37.606822,144.2147273,Victoria,Australia,
Midway Point,3384,-42.794143,147.5293189,Tasmania,Australia,
Harrington,3381,-31.86317575,152.6661707,New South Wales,Australia,
Quirindi,3355,-31.49603494,150.6322888,New South Wales,Australia,
Camperdown,3354,-38.23925014,143.1529499,Victoria,Australia,
Eden,3350,-37.02302786,149.8929241,New South Wales,Australia,
Nhulunbuy,3350,-12.19995106,136.7680168,Northern Territory,Australia,
Greta,3349,-32.68898797,151.3867155,New South Wales,Australia,
Oberon,3319,-33.69268835,149.8493354,New South Wales,Australia,
Pittsworth,3300,-27.73661599,151.6428963,Queensland,Australia,
Littlehampton,3300,-35.03997141,138.8668241,South Australia,Australia,
Tea Gardens,3288,-32.61822187,152.158133,New South Wales,Australia,
Myrtleford,3285,-36.57298528,146.7399952,Victoria,Australia,
Creswick,3279,-37.42413283,143.8909112,Victoria,Australia,
Bellara,3278,-27.06006521,153.1494787,Queensland,Australia,
Lewiston,3275,-34.60782547,138.5918607,South Australia,Australia,
Kuranda,3273,-16.82924865,145.6075811,Queensland,Australia,
Rosewood,3263,-27.63873525,152.5928798,Queensland,Australia,
Wollongbar,3261,-28.81924641,153.4088379,New South Wales,Australia,
Elliminyt,3260,-38.37108646,143.5800397,Victoria,Australia,
Shoalhaven Heads,3248,-34.84999287,150.7417805,New South Wales,Australia,
Clare,3238,-33.841421,138.613513,South Australia,Australia,
Tanilba Bay,3237,-32.74240356,151.9861764,New South Wales,Australia,
Two Wells,3233,-34.60205778,138.5247596,South Australia,Australia,
West Ballina,3230,-28.85758294,153.5226235,New South Wales,Australia,
Derby,3222,-17.37834272,123.6674941,Western Australia,Australia,
St Georges Basin,3215,-35.11330222,150.6058356,New South Wales,Australia,
Appin,3213,-34.20851807,150.8088665,New South Wales,Australia,
Anglesea,3208,-38.38083029,144.1543083,Victoria,Australia,
Samford Valley,3208,-27.36755032,152.8689907,Queensland,Australia,
Macleay Island,3193,-27.61087707,153.3599634,Queensland,Australia,
Condobolin,3185,-32.90035597,147.0081883,New South Wales,Australia,
Urunga,3185,-30.51509734,152.9919931,New South Wales,Australia,
Tolga,3177,-17.19166722,145.464974,Queensland,Australia,
Bridgetown,3168,-33.95443957,116.1312268,Western Australia,Australia,
Cloncurry,3167,-20.52519572,140.4473954,Queensland,Australia,
South Nowra,3165,-34.9081803,150.5985493,New South Wales,Australia,
Rochester,3154,-36.36139953,144.6805354,Victoria,Australia,
Gloucester,3133,-32.01781411,151.9607825,New South Wales,Australia,
Bunyip,3131,-38.10002621,145.7189679,Victoria,Australia,
St George,3130,-27.94758973,148.6100932,Queensland,Australia,
Longreach,3124,-23.3486341,143.7022525,Queensland,Australia,
Kurrajong,3113,-33.50353425,150.7024046,New South Wales,Australia,
Burnside,3104,-26.62859836,152.9344416,Queensland,Australia,
Berry,3098,-34.7923902,150.7266361,New South Wales,Australia,
Bordertown,3095,-36.32175382,140.7754718,South Australia,Australia,
Tennant Creek,3080,-19.65478634,134.1870774,Northern Territory,Australia,
Yandina,3073,-26.56450808,152.9572776,Queensland,Australia,
Stirling,3067,-35.00340045,138.7215342,South Australia,Australia,
Bonny Hills,3045,-31.58546929,152.8183304,New South Wales,Australia,
Baranduda,3041,-36.18296233,146.9609008,Victoria,Australia,
West Wyalong,3037,-33.87498821,147.1079999,New South Wales,Australia,
