name,population,latitude,longitude,state,country,status
Böhlerwerk,1027,47.989689,14.7430986,Niederösterreich,Austria,
Wagram,1027,48.24253,14.21897,Oberösterreich,Austria,
Innerbraz,1027,47.1436937,9.9195252,Vorarlberg,Austria,
Föderlach I,1026,46.60002,13.96197,Kärnten,Austria,
Langenlebarn-Unteraigen,1026,48.33075,16.10801,Niederösterreich,Austria,
Reichenfels,1025,47.0068157,14.741525,Kärnten,Austria,
Untereisenfeld,1025,48.16542,14.03664,Oberösterreich,Austria,
Öblarn,1025,47.4596131,13.9909218,Steiermark,Austria,
Brunn,1020,47.8857417,13.1438562,Salzburg,Austria,
Nußdorf am Haunsberg,1020,47.9166667,13,Salzburg,Austria,
Walchen,1020,47.3188606,12.6870968,Salzburg,Austria,
Loipersdorf im Burgenland,1017,47.3375366,16.0666079,Burgenland,Austria,
Ardagger Stift,1016,48.1472704,14.8593244,Niederösterreich,Austria,
Sooß,1015,47.9837695,16.2142738,Niederösterreich,Austria,
Neue Heimat,1015,48.2433214,13.0417367,Oberösterreich,Austria,
Angath,1015,47.5073678,12.0648569,Tirol,Austria,
Greifenburg,1014,46.7506974,13.1809373,Kärnten,Austria,
Scheifling,1013,47.1500684,14.4121358,Steiermark,Austria,
Sankt Isidor,1012,48.2643721,14.2660419,Oberösterreich,Austria,
Wolfsegg am Hausruck,1012,48.1062212,13.6732962,Oberösterreich,Austria,
Außerweg,1012,47.1228386,11.5608934,Tirol,Austria,
Dalaas,1012,47.1230292,9.9962231,Vorarlberg,Austria,
Hetzendorf,1010,47.19093,14.67333,Steiermark,Austria,
Plesching,1009,48.3161067,14.3387258,Oberösterreich,Austria,
Rainbach im Mühlkreis,1008,48.5581637,14.4769037,Oberösterreich,Austria,
Flirsch,1007,47.1484502,10.4093318,Tirol,Austria,
Treibach,1006,46.8697925,14.4767121,Kärnten,Austria,
Dorfgastein,1006,47.2438469,13.1024412,Salzburg,Austria,
Sankt Stefan ob Leoben,1006,47.3166891,14.977162,Steiermark,Austria,
Droß,1005,48.464266,15.5755616,Niederösterreich,Austria,
Lehen,1005,47.8153571,13.0315472,Salzburg,Austria,
Gailitz,1004,46.5524741,13.6992887,Kärnten,Austria,
Bairisch Kölldorf,1003,46.8712651,15.9228755,Steiermark,Austria,
Lebring,1003,46.85444,15.53806,Steiermark,Austria,
Unternberg,1002,47.106855,13.730311,Salzburg,Austria,
St. Martin am Ybbsfelde,999,48.16445,15.01958,Niederösterreich,Austria,
Weppersdorf,998,47.5788873,16.4267753,Burgenland,Austria,
Klein St. Paul,998,46.8335231,14.5395791,Kärnten,Austria,
Oberdorf im Burgenland,997,47.2189417,16.2185759,Burgenland,Austria,
Mehrnbach,996,48.2070738,13.437497,Oberösterreich,Austria,
Gleinstätten,996,46.7548761,15.3689315,Steiermark,Austria,
Laßnitz,996,46.8260258,15.2560522,Steiermark,Austria,
Altenberg,993,48.3423464,16.2281299,Niederösterreich,Austria,
Pernau,993,48.173494,14.0429536,Oberösterreich,Austria,
Schleißheim,993,48.1607137,14.0747906,Oberösterreich,Austria,
Pflach,993,47.5146804,10.7163163,Tirol,Austria,
Spannberg,991,48.4643488,16.7387374,Niederösterreich,Austria,
Außerbraz,991,47.1528382,9.9007797,Vorarlberg,Austria,
Zillingtal,990,47.8143701,16.4079036,Burgenland,Austria,
Kapfing,990,47.3353336,11.858289,Tirol,Austria,
Wildermieming,988,47.3183917,11.0068363,Tirol,Austria,
Maschl,987,47.3718426,13.2218692,Salzburg,Austria,
Deutsch-Brodersdorf,986,47.9394951,16.4637676,Niederösterreich,Austria,
Lafnitz,985,47.3703,16.01124,Steiermark,Austria,
Sipbachzell,984,48.0969962,14.1100992,Oberösterreich,Austria,
Moosburg,983,46.6590012,14.1773471,Kärnten,Austria,
Trautmannsdorf an der Leitha,983,48.0241692,16.645586,Niederösterreich,Austria,
Großkrut,982,48.643787,16.72138,Niederösterreich,Austria,
Pulkau,982,48.7053978,15.8607614,Niederösterreich,Austria,
Sankt Pantaleon,981,48.0090784,12.8942889,Oberösterreich,Austria,
Oberlangkampfen,981,47.5225489,12.0883841,Tirol,Austria,
Antiesenhofen,978,48.3455699,13.4003035,Oberösterreich,Austria,
Sankt Michael in Obersteiermark,978,47.336529,15.018174,Steiermark,Austria,
Eichelwang,978,47.6025267,12.1965014,Tirol,Austria,
Ottenheim,976,48.17551,15.97406,Niederösterreich,Austria,
Grafenschachen,975,47.36198,16.06669,Burgenland,Austria,
Niederkreuzstetten,973,48.48036,16.47696,Niederösterreich,Austria,
Raffelstetten,973,48.2188234,14.4202806,Oberösterreich,Austria,
Eisbach,973,47.1310458,15.2876578,Steiermark,Austria,
Gschwendt,973,47.17844,15.57165,Steiermark,Austria,
Klaus,973,47.3921232,13.6505771,Steiermark,Austria,
Mürzhofen,973,47.4846655,15.3963386,Steiermark,Austria,
Groß Sankt Florian,972,46.8253274,15.3192195,Steiermark,Austria,
Reidling,969,48.3220818,15.8137441,Niederösterreich,Austria,
Rohrbach an der Lafnitz,969,47.3921578,15.9927837,Steiermark,Austria,
Sommer,968,47.543213,15.5627057,Steiermark,Austria,
Rotenturm an der Pinka,967,47.2526363,16.2452843,Burgenland,Austria,
Hörgas,967,47.1352894,15.3092748,Steiermark,Austria,
Preding,967,46.8586306,15.4101771,Steiermark,Austria,
Eggelsberg,966,48.07912,12.99091,Oberösterreich,Austria,
Weichstetten,966,48.1213143,14.3205453,Oberösterreich,Austria,
Großrußbach,964,48.4741115,16.4162746,Niederösterreich,Austria,
Torren,964,47.59368,13.15642,Salzburg,Austria,
Rohrbach,963,48.21614,14.34807,Oberösterreich,Austria,
Würnitz,962,48.4304103,16.4240044,Niederösterreich,Austria,
Penzendorf,962,47.3040486,15.9724639,Steiermark,Austria,
Senftenberg,961,48.452216,15.5441716,Niederösterreich,Austria,
Egelsee,960,48.41905,15.56026,Niederösterreich,Austria,
Tulbing,960,48.2933523,16.1202546,Niederösterreich,Austria,
Feldkirchen an der Donau,960,48.3442573,14.0522349,Oberösterreich,Austria,
Paldau,959,46.9407622,15.7973047,Steiermark,Austria,
Wiesing,959,47.4054652,11.7963903,Tirol,Austria,
Neuberg im Burgenland,957,47.1761422,16.2523377,Burgenland,Austria,
Klein-Neusiedl,957,48.093911,16.6059035,Niederösterreich,Austria,
Berg,956,48.1093564,17.0406042,Niederösterreich,Austria,
Seebenstein,954,47.6988737,16.1445808,Niederösterreich,Austria,
Ottnang,954,48.0920184,13.6536277,Oberösterreich,Austria,
Au am Leithaberge,953,47.9247057,16.5560761,Niederösterreich,Austria,
Steinakirchen am Forst,951,48.0700353,15.0494074,Niederösterreich,Austria,
Weissenbach an der Triesting,951,48.00078576,16.00757115,Niederösterreich,Austria,
Walserberg,950,47.7770382,12.9543648,Salzburg,Austria,
Pfaffstätt,949,48.0768087,13.144059,Oberösterreich,Austria,
Pöggstall,948,48.3172905,15.2039444,Niederösterreich,Austria,
Draßmarkt,947,47.512187,16.4012235,Burgenland,Austria,
Selzthal,946,47.5496646,14.3125525,Steiermark,Austria,
Turnau,946,47.5580507,15.3379162,Steiermark,Austria,
Pixendorf,945,48.28742,15.9785399,Niederösterreich,Austria,
Steinfeld,945,47.7125464,13.6327973,Oberösterreich,Austria,
Vomperbach,944,47.322955,11.6435148,Tirol,Austria,
Steindorf,943,47.9688848,13.5677722,Oberösterreich,Austria,
Putzmannsdorf,942,47.6909999,15.9999107,Niederösterreich,Austria,
Lerchenreith,942,47.60973,13.75856,Steiermark,Austria,
Auffach,942,47.4099,12.03731,Tirol,Austria,
Engelhartstetten,941,48.1820406,16.8834467,Niederösterreich,Austria,
Nestelbach bei Graz,940,47.0612691,15.6093917,Steiermark,Austria,
Herrnbaumgarten,939,48.6966491,16.6817417,Niederösterreich,Austria,
Burk,937,47.2874193,12.4946834,Salzburg,Austria,
Gschwand,937,47.73377,13.4179,Salzburg,Austria,
Rohrmoos,937,47.3831926,13.6729532,Steiermark,Austria,
Schoppernau,937,47.3124841,10.0158541,Vorarlberg,Austria,
Linzerberg,936,48.3455484,14.4033836,Oberösterreich,Austria,
Haslau an der Donau,935,48.1179,16.7188299,Niederösterreich,Austria,
Göttlesbrunn,934,48.0584099,16.73795,Niederösterreich,Austria,
Hohenruppersdorf,933,48.4635909,16.6521694,Niederösterreich,Austria,
St. Ruprecht,932,46.7252541,14.1086022,Kärnten,Austria,
Berg,932,48.5782313,13.9919456,Oberösterreich,Austria,
Bernstein,931,47.4063966,16.2603345,Burgenland,Austria,
Schardenberg,931,48.5206734,13.4957225,Oberösterreich,Austria,
Mörtelsdorf,931,47.1293709,13.7892994,Salzburg,Austria,
Matrei am Brenner,931,47.1256622,11.452127,Tirol,Austria,
Lendorf,930,46.8361496,13.4272246,Kärnten,Austria,
Weißenkirchen in der Wachau,929,48.3922149,15.4674236,Niederösterreich,Austria,
Sankt Peter am Wimberg,929,48.5021702,14.0819666,Oberösterreich,Austria,
Ulmerfeld,927,48.07605,14.82245,Niederösterreich,Austria,
Garnei,926,47.64821,13.13191,Salzburg,Austria,
Ebenthal,925,48.4363112,16.786103,Niederösterreich,Austria,
Weinzierl,925,48.1254803,15.1254385,Niederösterreich,Austria,
Schwarzenbach,924,47.639668,16.3397369,Niederösterreich,Austria,
Schadendorf,924,46.9830054,15.3155257,Steiermark,Austria,
Penningberg,922,47.42205,12.12553,Tirol,Austria,
Ollersdorf im Burgenland,921,47.1862997,16.1642219,Burgenland,Austria,
Roith,921,47.7919566,13.7570338,Oberösterreich,Austria,
Unterweitersdorf,921,48.3673766,14.4684966,Oberösterreich,Austria,
Finsing,921,47.3264555,11.8549643,Tirol,Austria,
Dörfla,920,47.0072283,15.4807122,Steiermark,Austria,
Wünschendorf,919,47.0995415,15.7290634,Steiermark,Austria,
Jerzens,919,47.1496291,10.746738,Tirol,Austria,
Irenental,918,48.1954722,16.1193332,Niederösterreich,Austria,
Ungerdorf,917,47.0956843,15.6970651,Steiermark,Austria,
Unterach,916,47.8057603,13.4852973,Oberösterreich,Austria,
Kohfidisch,915,47.1742355,16.357541,Burgenland,Austria,
Reichenthal,915,48.5456734,14.3844923,Oberösterreich,Austria,
Bierbaum,915,46.9648631,15.4157343,Steiermark,Austria,
Strallegg,915,47.4116197,15.7254515,Steiermark,Austria,
Feuersang,914,47.364496,13.3910711,Salzburg,Austria,
Kammern im Liesingtal,914,47.3924789,14.9045051,Steiermark,Austria,
Pichling bei Stainz,914,46.90561,15.2752,Steiermark,Austria,
Haus,913,47.3593442,14.4699827,Steiermark,Austria,
Baumgarten,912,47.7380714,16.5013029,Burgenland,Austria,
Maissau,912,48.57305,15.82976,Niederösterreich,Austria,
Schneegattern,912,48.02483,13.29559,Oberösterreich,Austria,
Ring,912,47.2872774,15.9616444,Steiermark,Austria,
Innervillgraten,911,46.8078699,12.371821,Tirol,Austria,
Walchsee,910,47.6511801,12.3191727,Tirol,Austria,
Mauthausen,909,48.2437859,14.5160622,Oberösterreich,Austria,
Ritzing,908,47.6138,16.49427,Burgenland,Austria,
Stratzing,908,48.4509544,15.6049767,Niederösterreich,Austria,
Neufelden,908,48.4840443,13.9966389,Oberösterreich,Austria,
Grimmenstein,907,47.6172441,16.1150358,Niederösterreich,Austria,
Guttaring,906,46.8907557,14.5127628,Kärnten,Austria,
Edlitz,906,47.5979635,16.1410769,Niederösterreich,Austria,
Schwendt,906,47.631667,12.3912524,Tirol,Austria,
Mühldorf,904,46.8583214,13.3448409,Kärnten,Austria,
Landschach,904,47.21595,14.82719,Steiermark,Austria,
Markgrafneusiedl,903,48.2671,16.6339573,Niederösterreich,Austria,
Eidenberg,903,48.39489,14.2334901,Oberösterreich,Austria,
Schwemmberg,903,47.39921,13.48462,Salzburg,Austria,
Sulzau,903,47.4761303,13.1912759,Salzburg,Austria,
Keuschen,901,47.828856,13.3335003,Oberösterreich,Austria,
Nötsch,900,46.5888468,13.6215106,Kärnten,Austria,
Kropfing,900,48.0879157,13.8995308,Oberösterreich,Austria,
Sankt Martin bei Lofer,900,47.5808722,12.6862986,Salzburg,Austria,
Sulz im Wienerwald,899,48.0969764,16.0980093,Niederösterreich,Austria,
Krottendorf,899,47.2135445,15.6448309,Steiermark,Austria,
Mittelberg,897,47.20587,9.64301,Vorarlberg,Austria,
Raiding,895,47.5653026,16.531075,Burgenland,Austria,
Waidach,895,47.6841592,13.1423571,Salzburg,Austria,
Riederberg,894,48.25018,16.09791,Niederösterreich,Austria,
Wimberg,894,47.714357,13.1505221,Salzburg,Austria,
Freßnitz,894,47.5438622,15.5350357,Steiermark,Austria,
St. Jakob,893,46.84184,14.82146,Kärnten,Austria,
Lochen am See,893,48.00786,13.17989,Oberösterreich,Austria,
Petersdorf II,893,46.994558,15.6907882,Steiermark,Austria,
Wolfpassing,892,48.3143442,16.1781574,Niederösterreich,Austria,
Flachau,892,47.3414833,13.3909059,Salzburg,Austria,
Au an der Donau,890,48.225337,14.6087889,Oberösterreich,Austria,
Baumgarten am Tullnerfeld,889,48.28503,16.0100699,Niederösterreich,Austria,
Obervogau,889,46.7458888,15.5916395,Steiermark,Austria,
Vordernberg,889,47.4890478,14.9929158,Steiermark,Austria,
Grafenweg,889,47.4478463,12.1260683,Tirol,Austria,
Millstatt am See,888,46.8044638,13.5687259,Kärnten,Austria,
Steinerkirchen an der Traun,888,48.0786009,13.9572935,Oberösterreich,Austria,
Altenmarkt,888,46.7140924,15.2574812,Steiermark,Austria,
Riedersbach,885,48.0230429,12.8487362,Oberösterreich,Austria,
Ottendorf an der Rittschein,885,47.0472786,15.8973913,Steiermark,Austria,
Sankt Johann in der Haide,885,47.2776272,16.0294528,Steiermark,Austria,
Feyregg,884,48.0281557,14.1955939,Oberösterreich,Austria,
Schönau im Mühlkreis,884,48.3948414,14.7310533,Oberösterreich,Austria,
Baierdorf-Umgebung,884,47.2810832,15.6972553,Steiermark,Austria,
Schaldorf,883,47.46894,15.37343,Steiermark,Austria,
Steinhaus am Semmering,883,47.62086,15.79066,Steiermark,Austria,
Julbach,880,48.6592199,13.8705199,Oberösterreich,Austria,
Kefermarkt,880,48.4418136,14.5407813,Oberösterreich,Austria,
Kollerschlag,879,48.6038978,13.8407823,Oberösterreich,Austria,
Oberlienz,879,46.8418711,12.7261943,Tirol,Austria,
Außertreffling,877,48.3391733,14.3523309,Oberösterreich,Austria,
Thening,877,48.2561062,14.1666042,Oberösterreich,Austria,
Niedernsill,877,47.28074,12.6475761,Salzburg,Austria,
Hochwolkersdorf (Dorf),875,47.6612091,16.2795548,Niederösterreich,Austria,
St. Margarethen im Lavanttal,874,46.8536111,14.8037492,Kärnten,Austria,
Furth,874,47.98001,15.92672,Niederösterreich,Austria,
Pfarrkirchen bei Bad Hall,874,48.0299357,14.1994275,Oberösterreich,Austria,
Bsuch,873,47.40126,12.83813,Salzburg,Austria,
Bad Eisenkappel,872,46.48912,14.58583,Kärnten,Austria,
Unterweißenbach,872,48.4355328,14.7852816,Oberösterreich,Austria,
Güttenbach,871,47.1553769,16.2909322,Burgenland,Austria,
Hönigtal,871,47.0930781,15.5682428,Steiermark,Austria,
Liebensdorf,871,46.9784911,15.5612127,Steiermark,Austria,
Niederland,870,47.6579114,12.7442424,Salzburg,Austria,
Zwettl an der Rodl,869,48.4661218,14.2713229,Oberösterreich,Austria,
Fünfing bei Sankt Ruprecht an der Raab,869,47.14139,15.65863,Steiermark,Austria,
Sankt Stefan ob Stainz,869,46.9294699,15.2555375,Steiermark,Austria,
Natschbach,868,47.7101272,16.0989551,Niederösterreich,Austria,
Fischbach,868,47.4429773,15.6292156,Steiermark,Austria,
Haugsdorf,867,48.707879,16.0774925,Niederösterreich,Austria,
Ardning,866,47.5909745,14.3639765,Steiermark,Austria,
Kirchbach in Steiermark,866,46.9308868,15.6633838,Steiermark,Austria,
Feistritz am Wechsel,865,47.5997994,16.0531442,Niederösterreich,Austria,
Piberbach,865,48.1150231,14.2274465,Oberösterreich,Austria,
Drösing,864,48.5438349,16.9224976,Niederösterreich,Austria,
Bruckberg,864,47.315181,12.7731966,Salzburg,Austria,
Hausbrunn,863,48.6255416,16.8304046,Niederösterreich,Austria,
Aspach,863,48.1823778,13.3027652,Oberösterreich,Austria,
Steinbach am Ziehberg,863,47.8903289,14.0379361,Oberösterreich,Austria,
Freßnitzviertel,863,47.17082,15.37672,Steiermark,Austria,
Spital am Semmering,862,47.6148224,15.750904,Steiermark,Austria,
Paudorf,861,48.353693,15.6188825,Niederösterreich,Austria,
Wampersdorf,857,47.9225328,16.4281122,Niederösterreich,Austria,
Reith,857,48.2792644,14.2527882,Oberösterreich,Austria,
Irdning,857,47.5049833,14.1029562,Steiermark,Austria,
Strass im Zillertal,857,47.3974896,11.8200591,Tirol,Austria,
Laßnitzthal,856,47.0789319,15.6466993,Steiermark,Austria,
Schrattenberg,855,48.7238084,16.7227284,Niederösterreich,Austria,
Oberstraß,855,48.0045789,13.7090065,Oberösterreich,Austria,
Sankt Marienkirchen an der Polsenz,853,48.2673866,13.932883,Oberösterreich,Austria,
Rein,853,47.1371855,15.2846487,Steiermark,Austria,
Dobl,852,46.9482542,15.3740656,Steiermark,Austria,
Schlüßlberg,851,48.2193313,13.8881968,Oberösterreich,Austria,
Steinbach an der Steyr,851,47.9692019,14.2669416,Oberösterreich,Austria,
St. Valentin-Landschach,850,47.68489,16.02369,Niederösterreich,Austria,
Unterrohr,849,47.2434831,16.0565629,Steiermark,Austria,
Silbertal,849,47.09393,9.98216,Vorarlberg,Austria,
Kürnberg,848,48.0078601,14.54771,Niederösterreich,Austria,
Aigen,845,47.678925,13.4666648,Salzburg,Austria,
Bleiberg-Kreuth,844,46.62913,13.62931,Kärnten,Austria,
Ragelsdorf,844,48.2412,15.63599,Niederösterreich,Austria,
Mitterberg,844,47.4604767,13.9484203,Steiermark,Austria,
Piringsdorf,843,47.448366,16.4195711,Burgenland,Austria,
Kristein,843,48.2151252,14.4514941,Oberösterreich,Austria,
Gußwerk,843,47.7702441,15.3148765,Steiermark,Austria,
Staudach,843,47.3249102,15.9392386,Steiermark,Austria,
Poggersdorf,842,46.6508652,14.4520154,Kärnten,Austria,
Zillingdorf-Bergwerk,842,47.8439634,16.3810367,Niederösterreich,Austria,
Gnadenwald,842,47.3206301,11.5557939,Tirol,Austria,
Oberhehenfeld,841,47.92895,13.62423,Oberösterreich,Austria,
St. Marienkirchen bei Schärding,841,48.3876338,13.4504883,Oberösterreich,Austria,
Auen,840,46.874464,14.8244352,Kärnten,Austria,
Gurk,840,46.8744954,14.2879835,Kärnten,Austria,
Grafenbach,840,47.68489,16.02369,Niederösterreich,Austria,
Bernhardsthal,839,48.6923045,16.8691793,Niederösterreich,Austria,
Unterradlberg,839,48.25651,15.67925,Niederösterreich,Austria,
Uderns,839,47.3229206,11.8642098,Tirol,Austria,
Gölsen,838,48.0419904,15.7535413,Niederösterreich,Austria,
Ollersdorf,838,48.3976899,16.79142,Niederösterreich,Austria,
Mitterndorf,838,47.9691852,13.9855019,Oberösterreich,Austria,
Großveitsch,838,47.6231815,15.4339084,Steiermark,Austria,
Wildendürnbach,837,48.7570318,16.5031052,Niederösterreich,Austria,
Rettenstein,837,47.33708,13.22739,Salzburg,Austria,
Lanzenkirchen,836,47.7422515,16.2382531,Niederösterreich,Austria,
Niederrußbach,836,48.4528891,16.0378054,Niederösterreich,Austria,
Reichenau im Mühlkreis,835,48.45602,14.3497,Oberösterreich,Austria,
Schiefling,834,46.6027191,14.0967322,Kärnten,Austria,
Reichersberg,834,48.3365616,13.3602963,Oberösterreich,Austria,
Gschaid bei Birkfeld,834,47.3533676,15.7008615,Steiermark,Austria,
Sankt Sebastian,834,47.781122,15.3113087,Steiermark,Austria,
Heiligenkreuz im Lafnitztal,833,46.9886807,16.258344,Burgenland,Austria,
Kolsassberg,833,47.28147,11.65295,Tirol,Austria,
Ort im Innkreis,832,48.31511,13.43481,Oberösterreich,Austria,
Rutzenmoos,832,47.973831,13.706765,Oberösterreich,Austria,
Dürndorf,831,47.9434524,14.0066284,Oberösterreich,Austria,
Selpritsch,830,46.59979,14.02563,Kärnten,Austria,
Treffen,830,46.6679086,13.8555879,Kärnten,Austria,
Gusen,830,48.2593564,14.4590769,Oberösterreich,Austria,
Raabs an der Thaya,829,48.8481048,15.4918469,Niederösterreich,Austria,
Schwarzenau,829,48.7430802,15.2595007,Niederösterreich,Austria,
Weißenbach,829,47.685508,13.4832767,Salzburg,Austria,
Guntersdorf,826,48.6492215,16.0473699,Niederösterreich,Austria,
Rapperswinkel,826,48.21319,14.26045,Oberösterreich,Austria,
Bad Dürrnberg,826,47.68248,13.10037,Salzburg,Austria,
Stotzing,825,47.9070992,16.5438685,Burgenland,Austria,
Rohrbach,825,47.0619707,15.2788877,Steiermark,Austria,
Forchtenau,824,48.2664569,13.4505218,Oberösterreich,Austria,
Ebersdorf,824,47.1988371,15.9602183,Steiermark,Austria,
St. Jakob in Haus,822,47.5007291,12.5581616,Tirol,Austria,
Allerheiligen,821,48.46635,13.44044,Oberösterreich,Austria,
Kleingaisfeld,821,47.0200386,15.2140873,Steiermark,Austria,
Pernegg,821,47.3593383,15.3455984,Steiermark,Austria,
Imsterberg,821,47.20532,10.69606,Tirol,Austria,
Statzing,820,48.2704262,14.4298181,Oberösterreich,Austria,
Taxenbach,820,47.2914795,12.9612776,Salzburg,Austria,
Hohenberg,819,47.9041252,15.6230997,Niederösterreich,Austria,
Kleinwolkersdorf,817,47.74583,16.25253,Niederösterreich,Austria,
Probstdorf,817,48.1696,16.61576,Niederösterreich,Austria,
Gobelsburg,816,48.46106,15.69802,Niederösterreich,Austria,
Kirchstetten,816,48.18346,15.81617,Niederösterreich,Austria,
St. Michael am Bruckbach,815,48.0135,14.6115401,Niederösterreich,Austria,
Wipfing,815,48.0472002,13.9969224,Oberösterreich,Austria,
Heuberg,815,47.8333333,13.1,Salzburg,Austria,
Sankt Gallen,815,47.6795336,14.6326737,Steiermark,Austria,
Hart im Zillertal,815,47.351061,11.8647587,Tirol,Austria,
Sankt Radegund bei Graz,814,47.1823,15.492,Steiermark,Austria,
Kleinarl,813,47.2752675,13.319443,Salzburg,Austria,
Obersaifen,813,47.3213981,15.8042237,Steiermark,Austria,
Sankt Margarethen bei Knittelfeld,813,47.224424,14.8598985,Steiermark,Austria,
Köttmannsdorf,812,46.5590502,14.2319498,Kärnten,Austria,
Erla,811,48.19826,14.57253,Niederösterreich,Austria,
Ossarn,811,48.27264,15.71493,Niederösterreich,Austria,
Weyregg am Attersee,811,47.902887,13.5723965,Oberösterreich,Austria,
Duttendorf,810,48.1626104,12.8478315,Oberösterreich,Austria,
Felben,810,47.27871,12.49115,Salzburg,Austria,
Großamberg,809,48.3406796,14.2281468,Oberösterreich,Austria,
Schnifis,809,47.2143814,9.7289014,Vorarlberg,Austria,
Markt Sankt Martin,807,47.5624278,16.4236607,Burgenland,Austria,
Walbersdorf,807,47.7410577,16.4173695,Burgenland,Austria,
Reifnitz,807,46.5988586,14.1593907,Kärnten,Austria,
Steinberg,807,46.9784218,15.2149981,Steiermark,Austria,
Walpersbach,806,47.7247345,16.2323018,Niederösterreich,Austria,
Dorfwerfen,806,47.4603728,13.202183,Salzburg,Austria,
Hessenberg,806,47.3973,15.016,Steiermark,Austria,
Bildstein,806,47.4580351,9.7723597,Vorarlberg,Austria,
Judenau,805,48.28503,16.0100699,Niederösterreich,Austria,
Thaling,805,48.17568,14.46883,Oberösterreich,Austria,
Prebensdorf,805,47.1364137,15.7814947,Steiermark,Austria,
Bocksdorf,804,47.142504,16.1774457,Burgenland,Austria,
Echsenbach,803,48.717465,15.217745,Niederösterreich,Austria,
Neulichtenberg,803,48.3618303,14.2402207,Oberösterreich,Austria,
Wiesfleck,802,47.3842515,16.1439099,Burgenland,Austria,
Arnfels,802,46.6765033,15.401823,Steiermark,Austria,
Lindl,801,46.7196752,14.0961847,Kärnten,Austria,
Kirchham,801,47.9709168,13.8988826,Oberösterreich,Austria,
Preising,801,47.9919681,13.7101088,Oberösterreich,Austria,
Sankt Veit am Vogau,800,46.7482785,15.627049,Steiermark,Austria,
Edelstal,799,48.0977696,16.9884283,Burgenland,Austria,
Kreutern,799,47.72105,13.59098,Oberösterreich,Austria,
Oberndorf,799,47.6132778,12.2134574,Tirol,Austria,
Oberschöckl,798,47.15164,15.47741,Steiermark,Austria,
Oberloisdorf,797,47.4491281,16.5098849,Burgenland,Austria,
Rabenstein an der Pielach,797,48.0625123,15.4718977,Niederösterreich,Austria,
Gnas,796,46.8749245,15.8257725,Steiermark,Austria,
Windorf,796,46.993663,15.3952659,Steiermark,Austria,
Neu-Anif,795,47.7373659,13.0506988,Salzburg,Austria,
Wundschuh,795,46.92682,15.4519944,Steiermark,Austria,
Breitenwaida,794,48.51506,16.07206,Niederösterreich,Austria,
Höflein an der Donau,794,48.3498898,16.2757242,Niederösterreich,Austria,
Anger,793,47.27461,15.69415,Steiermark,Austria,
Hörmsdorf,793,46.69567,15.2616024,Steiermark,Austria,
Södingberg,793,47.1073342,15.1722232,Steiermark,Austria,
Gerlos,793,47.2248574,12.0306257,Tirol,Austria,
Strassen,793,46.7504296,12.4721905,Tirol,Austria,
Neustift an der Lafnitz,792,47.3686733,16.0251582,Burgenland,Austria,
St. Agatha,792,48.3863842,13.8749378,Oberösterreich,Austria,
Pruggern,792,47.4251494,13.8666344,Steiermark,Austria,
Oberrohrbach,791,48.4021153,16.3016211,Niederösterreich,Austria,
Ottenschlag,791,48.4240552,15.2195812,Niederösterreich,Austria,
Hofkirchen an der Trattnach,791,48.2221248,13.7403773,Oberösterreich,Austria,
Ainet,790,46.8661674,12.6887105,Tirol,Austria,
Rauchenwarth,789,48.0837223,16.5279038,Niederösterreich,Austria,
Wullersdorf,789,48.6259214,16.0983247,Niederösterreich,Austria,
Ramseiden,788,47.4209031,12.8730013,Salzburg,Austria,
Sankt Margarethen bei Lebring,788,46.85444,15.53806,Steiermark,Austria,
Schweiggers,787,48.6679533,15.0619192,Niederösterreich,Austria,
Pertlstein,787,46.9297588,15.9574512,Steiermark,Austria,
Arbing,786,48.2288995,14.7036942,Oberösterreich,Austria,
Sankt Ulrich am Waasen,786,46.9514773,15.5425946,Steiermark,Austria,
Loipersbach,785,47.71724,16.11992,Niederösterreich,Austria,
Wienerherberg,785,48.0587328,16.5527127,Niederösterreich,Austria,
Neuzeltweg,785,47.1913403,14.7394773,Steiermark,Austria,
Lieserbrücke,784,46.82209,13.49179,Kärnten,Austria,
Antau,783,47.7739263,16.4804621,Burgenland,Austria,
Affental,782,47.2525427,15.5898588,Steiermark,Austria,
Teufenbach,782,47.1281593,14.3602423,Steiermark,Austria,
Untergroßau,782,47.1098091,15.8140259,Steiermark,Austria,
Hausmanning,780,47.9181069,14.1093391,Oberösterreich,Austria,
Panzendorf,779,46.7483156,12.4528011,Tirol,Austria,
Allhaming,778,48.1527076,14.1698692,Oberösterreich,Austria,
Hofkirchen im Mühlkreis,778,48.4829822,13.8087773,Oberösterreich,Austria,
Enzenreith,777,47.6672731,15.9470819,Niederösterreich,Austria,
Weinburg,777,48.1138528,15.532721,Niederösterreich,Austria,
Grünburg,777,47.9703549,14.2625874,Oberösterreich,Austria,
Nitscha,777,47.1102224,15.7234477,Steiermark,Austria,
Breitensee,776,48.2674974,16.8334324,Niederösterreich,Austria,
Schlatten,775,47.6472805,16.2395468,Niederösterreich,Austria,
Neuhofen im Innkreis,775,48.18988,13.4731275,Oberösterreich,Austria,
Kleinsemmering,775,47.2010781,15.5421624,Steiermark,Austria,
Stanz im Mürztal,775,47.4667683,15.4993326,Steiermark,Austria,
Mehrn,775,47.42226,11.88125,Tirol,Austria,
Hofmarkt,774,47.3260786,13.3038761,Salzburg,Austria,
Wattenberg,774,47.2714914,11.6063065,Tirol,Austria,
